temperature,rainfall,humidity
-8.1,148.6,64
-4.7,11.7,32
31.0,43.6,43
2.5,66.9,98
21.5,168.5,76
11.0,4.2,40
31.8,180.1,66
-0.1,117.1,93
34.4,18.0,99
3.2,164.7,71
22.7,65.1,92
10.9,147.7,21
1.0,93.3,58
5.2,36.1,84
4.0,109.6,71
0.8,77.5,98
-8.8,141.8,22
39.8,97.0,66
-6.8,109.9,91
31.2,175.6,93
14.0,70.5,23
14.1,87.8,79
12.0,1.1,69
-2.3,130.2,54
33.4,146.6,52
-2.4,80.6,93
-2.3,165.5,40
22.4,198.6,30
22.7,103.6,20
39.4,139.4,40
28.6,178.5,25
6.7,31.9,45
19.8,17.2,62
28.6,167.4,40
21.0,192.4,83
25.7,158.7,50
-3.0,46.6,67
29.0,102.9,82
10.8,145.7,84
-7.0,47.6,21
31.5,61.7,100
1.8,70.1,87
1.2,89.4,24
34.4,31.4,51
27.9,156.2,64
17.8,155.5,42
16.7,177.3,100
31.2,175.8,98
-8.8,37.5,31
21.8,32.1,98
17.7,108.1,88
11.2,7.6,27
31.7,140.7,84
4.3,45.0,43
4.1,59.3,44
22.8,145.9,75
34.2,117.3,32
10.3,52.7,22
14.3,80.7,78
6.6,103.1,76
-7.5,110.6,59
-5.1,62.7,97
18.2,187.9,33
36.5,52.4,76
32.2,44.6,46
11.4,27.8,89
17.1,96.2,76
27.5,55.2,37
-7.1,10.8,62
-3.5,195.3,81
-8.8,156.4,47
36.5,163.1,50
-0.9,43.5,22
-8.6,163.2,69
13.6,6.9,86
10.9,175.6,86
14.7,161.3,35
37.1,134.9,29
-5.1,148.9,59
-8.0,136.0,95
21.7,117.8,58
24.0,49.1,38
6.5,177.1,24
-5.0,145.7,43
-6.3,157.8,41
15.5,22.1,57
25.8,148.9,24
29.6,71.4,81
13.3,1.1,86
39.8,145.7,64
19.8,99.7,76
1.5,25.2,72
8.8,111.4,27
-7.2,158.5,53
20.6,115.5,41
7.2,51.7,36
29.0,163.6,34
14.1,136.8,92
35.3,4.4,45
4.4,155.3,61
29.8,115.1,42
11.3,184.0,77
39.7,38.8,53
36.8,112.9,51
39.9,51.1,49
25.4,182.1,58
12.9,100.7,50
22.4,84.3,81
-5.5,77.6,30
26.6,193.4,94
17.6,64.1,26
28.8,61.8,43
23.7,75.0,25
4.1,57.3,49
38.0,198.6,22
3.4,159.3,82
20.6,157.7,81
3.2,68.1,32
-9.2,161.4,30
30.7,172.1,69
11.0,120.3,88
36.4,126.7,25
39.0,96.5,88
-4.5,118.8,49
37.3,184.8,21
-7.9,105.7,28
18.3,49.1,61
-1.4,173.4,94
-5.8,136.9,97
31.6,179.7,68
10.0,168.6,25
21.0,169.7,66
-2.0,166.8,59
8.5,12.8,86
33.3,98.2,57
3.0,108.6,26
-2.5,97.9,100
13.9,96.0,78
-6.2,134.2,82
-1.9,164.2,27
35.7,178.4,88
36.2,165.8,39
18.4,117.0,62
-2.7,12.7,58
5.9,143.3,62
38.4,191.0,31
-8.3,64.8,26
31.4,48.3,78
7.5,99.5,78
10.6,173.2,78
3.3,175.3,80
25.9,176.8,61
18.2,84.6,38
39.3,84.4,20
-4.5,136.2,84
10.0,115.6,35
27.8,128.9,32
16.7,70.3,63
3.4,34.2,65
31.8,98.4,63
3.7,123.1,60
23.3,71.6,69
23.6,110.3,65
37.9,31.3,93
11.7,191.3,77
11.6,59.6,95
19.6,107.1,77
33.9,140.7,73
-9.0,66.0,34
-0.2,144.8,95
8.6,68.4,88
28.9,109.8,31
6.6,195.7,71
26.2,135.6,20
-8.7,89.3,96
34.4,3.0,74
7.8,75.8,78
25.9,188.0,25
21.1,55.7,82
20.8,165.5,77
28.8,198.2,44
-3.2,95.8,31
35.4,47.7,26
20.5,98.6,97
14.5,4.9,38
24.7,71.6,94
12.5,63.9,99
37.3,98.5,64
18.1,138.2,63
29.7,118.0,87
24.7,2.6,34
19.6,108.4,95
26.4,180.5,86
21.2,163.5,56
15.9,138.1,40
39.7,175.6,100
26.2,196.2,50
-0.9,63.3,96
26.3,4.8,22
1.6,28.8,51
8.8,94.8,65
-0.7,59.1,91
19.9,31.7,31
22.6,81.2,91
-2.7,67.4,33
35.2,87.6,69
-9.8,55.5,84
28.2,12.4,73
20.4,2.6,53
35.8,2.6,91
30.4,156.1,82
-8.9,55.4,27
1.0,130.5,22
35.1,85.1,37
9.0,29.6,93
14.3,183.4,21
6.2,185.9,55
23.0,165.7,28
23.3,62.1,27
26.2,45.8,23
1.4,191.7,52
20.5,120.3,50
0.9,34.9,44
-8.0,190.3,50
38.5,7.0,22
21.2,50.2,20
8.1,137.6,37
11.2,36.8,93
27.0,44.3,52
7.5,130.1,97
4.3,50.6,28
0.2,186.1,21
23.4,192.1,95
38.2,28.8,67
-0.7,189.3,88
24.7,126.2,49
-1.5,104.4,60
36.5,70.7,56
0.6,143.9,56
38.3,0.7,82
39.4,192.5,69
37.8,139.4,36
2.8,2.2,57
7.4,15.2,65
26.0,44.5,92
14.6,186.7,98
27.2,119.0,30
27.2,101.8,31
17.1,148.9,51
-5.4,129.9,29
16.9,192.6,37
20.4,60.0,65
37.8,28.8,77
13.6,34.7,39
21.7,98.2,55
22.2,116.7,82
35.8,148.4,35
13.6,132.4,84
20.2,183.8,100
22.7,115.5,36
26.2,122.0,51
35.3,137.3,25
11.0,40.2,57
15.4,68.8,58
34.8,54.9,27
10.5,101.3,60
5.2,197.9,92
27.0,93.5,85
-1.9,51.6,55
17.5,58.7,38
12.2,127.2,62
26.9,9.8,87
26.4,172.9,90
39.0,51.8,26
7.8,73.7,89
36.2,169.6,20
18.8,148.8,39
18.4,83.7,52
-4.4,157.6,85
-5.5,140.8,41
39.1,156.5,55
5.2,154.4,34
9.4,61.7,77
38.2,32.9,36
30.4,126.7,69
-3.0,61.5,43
2.3,102.6,42
39.5,130.0,27
27.9,109.0,38
29.3,140.9,46
-7.4,85.9,22
5.5,197.2,100
4.5,26.6,58
23.1,162.8,77
26.0,89.9,26
7.2,161.9,57
29.6,97.4,96
-5.9,158.4,82
32.7,69.8,21
37.0,49.1,91
25.3,73.6,50
24.9,62.1,89
-5.7,82.4,49
-6.3,137.9,89
-3.6,2.5,57
18.2,189.6,52
33.7,193.5,90
-10.0,92.4,97
-6.1,162.1,61
30.9,143.5,75
13.3,196.3,69
26.9,9.1,56
29.9,40.4,95
-1.4,197.4,86
-1.7,63.7,46
35.2,32.8,31
11.6,164.8,77
5.4,198.5,75
-3.2,133.9,79
19.2,187.6,81
31.5,135.4,25
36.8,162.6,62
2.3,142.2,84
32.7,72.0,20
5.3,39.5,81
29.0,98.6,44
12.6,45.2,60
18.5,40.4,58
8.9,184.5,40
19.3,182.0,96
11.2,124.1,66
28.2,187.6,38
-1.5,198.3,62
37.1,13.5,80
-3.4,1.5,22
15.6,142.6,96
3.8,77.8,75
25.3,182.1,57
2.2,19.2,99
-6.5,142.7,53
2.2,29.0,92
-5.2,87.4,66
36.0,76.3,40
-2.8,82.0,41
16.7,12.9,77
17.8,48.5,63
11.3,133.5,82
-5.6,105.6,44
35.2,163.1,86
38.8,4.7,54
4.8,130.7,55
4.1,5.0,75
35.7,24.1,24
-6.6,151.9,35
30.1,3.7,20
6.3,110.4,44
24.9,30.9,61
21.6,73.7,66
-9.1,146.5,98
39.4,32.0,20
1.4,125.2,28
22.1,168.0,57
0.7,140.8,65
31.3,27.4,45
-7.4,193.9,35
-7.2,121.6,48
10.6,25.3,26
3.7,111.6,37
35.2,33.1,36
38.6,169.8,39
27.4,91.5,26
33.8,84.4,38
34.6,39.1,82
25.5,130.0,53
39.6,101.4,72
-3.2,173.6,86
15.5,24.7,81
30.3,51.9,22
-7.7,66.9,66
15.7,82.7,68
17.5,181.4,58
25.6,80.2,50
1.6,113.5,22
4.1,117.7,64
39.2,47.6,34
30.6,136.0,76
30.5,136.7,35
26.2,40.7,97
7.5,124.8,92
3.8,32.6,50
38.0,4.3,54
-4.1,117.8,23
3.4,1.4,92
18.8,70.4,70
7.5,170.5,94
34.3,26.3,24
-3.2,161.5,31
1.4,115.5,67
-3.4,135.0,94
-3.6,6.0,26
17.0,147.9,82
-1.6,39.8,86
9.0,195.8,78
14.3,191.3,85
34.3,78.8,65
33.7,173.7,48
15.4,134.7,43
-7.9,116.8,97
-5.7,127.7,77
37.5,139.4,22
9.5,185.9,70
8.5,142.6,66
5.8,54.5,37
13.7,11.4,95
-7.7,64.6,93
26.1,33.6,48
15.6,51.6,97
39.0,97.8,91
-0.5,174.8,72
8.3,20.6,25
22.8,62.1,60
20.7,182.0,98
20.1,74.5,41
28.9,74.2,29
22.8,90.7,29
-8.2,151.5,35
0.1,80.7,77
35.9,114.5,28
-4.2,46.7,68
39.1,116.7,71
24.4,4.1,93
37.7,182.5,93
30.3,80.3,44
-3.0,161.2,67
-0.5,19.9,77
39.1,92.8,42
35.9,185.9,83
-4.6,54.5,75
19.9,158.2,39
33.1,157.1,98
22.7,89.5,42
28.0,41.0,52
4.1,130.0,24
26.8,107.7,35
8.6,120.1,23
38.4,195.2,55
-8.6,50.3,85
0.6,170.9,92
-3.5,126.1,100
9.4,134.9,35
30.5,71.0,45
-0.5,22.4,77
37.7,84.9,90
-2.7,2.2,50
-9.0,161.4,59
32.5,90.9,86
21.9,76.0,47
38.2,33.5,65
38.6,151.6,43
2.6,153.3,57
0.1,159.0,92
4.8,183.9,34
2.9,133.7,23
21.6,52.6,57
26.4,59.9,85
19.5,126.1,85
17.4,146.9,70
16.3,51.6,94
24.6,6.2,67
22.6,56.6,22
22.4,30.2,20
23.2,78.5,36
22.2,129.3,88
1.4,19.5,66
38.4,146.6,28
26.6,148.5,43
25.0,167.8,36
8.6,40.6,53
25.1,111.9,77
21.8,138.9,50
-8.3,79.7,38
8.5,114.9,92
1.5,132.7,56
27.5,168.2,21
-2.7,142.3,38
30.6,166.4,31
17.0,51.5,35
26.5,53.0,83
-9.9,126.8,89
14.4,72.5,93
21.8,142.5,35
12.3,76.4,33
36.8,171.6,78
28.1,113.5,75
13.7,27.1,93
15.2,72.4,77
7.7,154.8,69
6.3,82.9,46
9.3,135.4,98
29.4,100.1,35
2.9,161.2,40
13.4,55.9,89
17.6,5.8,92
39.9,47.7,85
33.4,16.3,95
33.1,100.4,79
1.5,158.1,73
-6.1,14.2,98
5.5,4.8,87
18.8,73.7,70
-2.4,162.6,33
31.1,6.0,92
20.9,40.2,93
22.3,127.1,86
-5.9,42.9,45
-3.1,153.7,88
3.7,167.3,85
38.8,177.5,91
31.9,11.4,66
37.1,25.4,29
35.6,156.1,83
37.5,135.0,90
-4.0,22.9,22
39.8,83.5,98
8.4,45.1,83
32.9,182.1,46
-4.8,174.9,34
5.8,34.6,83
-0.7,87.5,67
18.3,16.9,78
-2.9,110.1,42
5.4,9.4,29
-0.5,165.2,28
9.2,101.0,55
-6.8,96.0,89
26.1,88.7,75
22.1,69.6,90
34.9,78.4,53
29.6,108.8,78
15.5,51.5,88
-9.4,45.8,24
31.6,4.5,25
6.0,90.7,37
12.9,95.0,89
-0.8,46.9,28
25.6,60.2,53
4.6,137.5,78
36.6,132.6,84
12.1,121.4,94
9.9,107.9,70
18.2,142.4,70
36.4,130.9,56
7.2,95.6,87
26.2,162.4,26
9.2,104.3,87
2.4,168.0,92
18.0,63.4,47
9.0,124.5,33
38.3,5.3,29
29.0,152.7,99
13.3,102.8,85
-9.0,128.6,32
17.0,45.3,32
10.6,161.5,50
14.7,124.7,41
-7.0,66.6,69
30.2,162.0,20
36.3,166.5,48
10.2,16.3,75
2.7,34.8,77
14.8,95.6,27
8.8,75.1,65
8.9,84.2,97
10.0,178.5,55
24.7,49.2,93
3.5,117.0,58
39.4,135.4,32
-3.3,100.5,67
-4.1,35.3,41
18.0,185.3,92
-5.6,118.4,70
18.9,132.1,57
13.7,65.7,94
-6.6,28.0,20
3.6,153.0,32
-8.1,145.0,36
20.7,38.5,49
10.0,107.5,43
36.3,8.2,38
-9.4,129.2,56
35.6,135.3,21
8.6,0.9,95
-0.7,67.6,31
39.6,3.3,81
9.0,116.2,29
-6.5,57.8,25
17.3,150.3,72
-8.5,182.2,23
33.5,168.1,43
27.7,118.5,100
1.6,145.9,98
39.2,161.9,64
28.1,18.9,23
-1.8,40.3,91
34.7,39.7,93
-4.6,179.4,74
27.4,80.6,35
28.3,52.3,82
32.4,162.0,41
34.7,4.4,28
20.5,199.5,67
30.1,164.7,70
23.6,62.7,79
37.7,94.4,41
21.2,149.5,95
27.2,69.6,31
31.2,73.2,43
-7.9,82.5,20
1.5,172.4,67
22.5,87.7,23
2.7,116.1,57
12.0,8.4,93
15.0,36.3,37
-2.4,136.5,62
20.3,24.4,69
-7.4,118.0,56
7.0,61.8,45
-3.3,121.5,49
33.2,11.5,25
1.6,179.1,57
6.3,197.6,83
22.1,183.7,66
15.9,154.6,76
12.8,178.8,44
38.5,180.7,90
34.6,185.6,66
13.3,148.9,24
39.0,125.8,76
23.7,61.7,45
30.4,44.1,39
1.5,3.5,78
35.0,58.2,56
25.6,19.8,23
3.3,92.9,21
-4.8,192.8,77
31.5,14.2,50
-5.7,184.4,97
8.0,77.8,70
34.5,115.8,34
22.5,122.0,88
4.4,117.7,71
29.8,2.4,96
3.1,121.5,93
-8.0,151.7,94
17.6,159.8,55
26.3,85.1,71
-3.4,167.2,74
5.6,140.5,95
0.4,23.9,45
34.4,90.5,98
-3.0,193.8,42
32.2,59.5,86
11.5,195.6,74
12.6,25.3,92
32.8,112.8,89
23.8,140.3,74
24.5,140.9,64
11.4,107.4,50
10.7,94.6,46
-3.4,112.0,57
34.2,76.5,54
9.3,63.9,29
14.1,29.2,46
27.1,75.9,78
15.3,178.4,34
-5.5,177.3,92
-4.0,138.1,39
36.7,18.7,78
21.4,77.5,87
1.7,74.3,60
29.3,138.8,95
27.7,90.1,52
20.9,49.9,41
-5.9,107.4,90
-9.8,116.7,65
33.4,79.8,41
34.0,81.4,38
17.1,92.5,94
14.0,67.0,74
2.0,159.3,90
0.8,140.4,90
1.7,163.0,85
35.1,59.2,39
28.4,64.1,68
10.6,17.0,48
-3.5,192.1,20
-5.8,149.1,42
27.9,176.8,95
29.0,121.5,34
4.1,3.4,94
6.9,130.4,57
21.1,55.0,97
-8.3,143.7,51
39.1,198.9,74
-9.0,39.6,69
30.3,50.2,81
15.1,119.6,23
31.4,105.4,57
16.9,105.3,62
30.4,71.7,81
-4.2,168.2,96
-5.5,48.1,81
0.4,36.5,75
-8.3,185.3,34
3.1,183.4,36
10.5,12.5,50
-7.7,122.0,87
9.7,129.1,71
32.2,31.0,55
14.6,56.7,84
-7.2,193.0,42
37.0,72.5,80
15.0,154.5,60
13.1,126.7,52
20.6,158.7,79
-0.9,118.4,92
4.8,123.9,61
6.4,108.4,29
31.6,198.2,22
25.9,161.6,66
8.2,43.2,25
27.7,37.5,65
25.1,38.7,67
8.8,65.6,91
10.7,70.1,94
18.9,113.7,30
-1.6,127.6,49
30.6,18.0,26
8.9,93.9,40
-7.7,189.1,81
29.6,154.0,76
33.4,78.3,72
25.5,64.7,100
10.2,96.6,87
20.2,31.3,38
-7.3,62.4,83
5.6,2.1,83
11.7,7.8,36
36.2,144.2,47
33.5,139.0,86
2.4,114.9,97
-5.7,91.4,55
9.5,198.8,97
17.4,138.1,44
-1.4,107.4,59
1.8,186.5,20
20.8,199.2,99
24.0,21.7,37
-6.1,180.3,91
-0.2,176.7,20
-5.6,57.5,81
30.7,65.9,54
37.2,68.9,80
28.6,136.8,68
9.9,95.7,63
-4.4,154.3,82
2.1,62.6,92
-3.8,96.6,90
32.9,145.2,80
30.2,144.8,55
-3.3,129.9,45
-2.7,75.0,91
7.8,68.8,54
-6.7,15.4,52
18.7,153.0,33
34.8,68.7,96
22.3,156.6,91
4.8,165.2,71
0.3,86.3,54
0.6,25.9,27
38.3,91.7,84
23.6,92.3,84
-9.2,117.2,47
32.7,58.9,32
20.1,175.0,97
3.6,14.5,52
21.3,169.2,26
21.4,176.1,83
15.3,15.9,40
36.4,25.0,28
6.5,150.0,52
-5.2,16.0,97
6.5,82.4,32
16.5,101.0,92
4.7,94.0,21
23.6,7.6,45
2.3,35.4,83
30.8,128.9,76
15.3,5.8,83
-3.2,42.7,90
-0.7,174.9,32
20.6,40.5,25
35.9,175.7,89
17.7,53.4,62
13.0,50.7,68
32.3,42.7,92
-0.2,108.6,57
-8.2,91.2,34
34.6,137.6,82
-0.9,191.7,23
4.2,137.4,72
35.0,185.3,41
20.2,2.5,30
12.2,42.7,86
5.0,94.6,65
-9.3,182.9,83
39.9,6.3,58
1.0,33.1,81
3.7,34.1,40
23.7,8.6,76
25.5,98.4,39
24.9,16.6,22
27.5,105.2,78
34.4,110.5,46
-2.9,143.5,62
12.8,61.6,61
29.8,8.9,66
16.7,125.3,70
9.5,23.8,77
0.9,105.9,67
10.1,11.6,25
32.6,54.7,20
-4.4,110.0,23
10.9,70.3,57
3.6,106.6,29
27.9,59.2,74
4.2,156.5,51
20.9,5.8,81
1.8,191.8,71
26.8,191.6,57
-7.3,193.6,85
-3.7,79.7,78
-7.8,52.1,43
10.9,151.5,49
-9.4,131.6,80
16.1,162.5,75
3.6,107.6,29
8.2,197.7,47
10.1,181.5,27
6.9,152.5,20
24.3,160.1,76
34.6,131.3,45
5.0,68.3,59
10.6,120.7,40
37.7,106.1,87
3.8,71.2,65
4.8,85.6,53
17.0,100.1,40
-2.8,137.6,81
11.5,122.1,50
37.9,162.6,71
30.2,145.1,86
28.7,76.2,50
39.7,50.9,45
-7.5,194.3,32
-0.9,12.1,58
-8.8,135.0,27
34.2,156.9,62
9.2,86.7,75
34.3,61.8,27
34.8,94.4,41
-8.5,62.5,43
10.6,172.8,30
35.5,160.6,37
31.7,36.7,40
-2.6,152.1,55
12.3,20.9,87
15.7,158.5,83
21.5,93.2,45
-8.8,89.3,21
3.8,193.8,33
16.3,60.0,73
14.2,188.1,75
0.9,139.0,33
6.6,44.4,24
30.0,174.0,31
21.2,73.1,53
24.6,172.3,84
0.2,89.3,62
16.0,64.1,61
26.0,77.2,60
32.7,184.6,52
0.1,79.9,89
12.1,94.1,89
-9.5,195.1,89
-1.4,124.8,29
27.4,47.7,87
27.6,2.1,69
16.5,146.9,35
13.8,167.4,98
30.2,64.2,91
-9.7,115.8,50
33.6,36.5,88
39.9,7.2,42
-3.7,46.0,86
13.3,166.6,90
31.3,50.2,22
34.6,110.0,26
20.6,73.0,25
32.5,184.6,27
20.8,177.5,96
6.6,22.3,96
29.7,37.8,75
-9.6,180.8,94
23.2,161.7,79
-9.3,13.8,69
20.7,81.1,29
3.7,24.3,37
28.8,58.2,80
24.3,9.3,56
16.8,179.5,84
-0.8,163.9,100
17.7,64.6,64
9.5,79.3,73
33.8,61.0,88
-8.3,109.0,60
35.7,160.7,48
-8.5,142.0,30
3.1,88.4,22
-3.5,117.4,56
23.9,78.5,74
30.9,82.9,59
38.1,91.4,54
11.7,51.9,62
29.0,113.1,46
13.2,114.5,53
16.8,129.2,66
32.1,26.3,30
-5.8,58.2,38
1.2,76.5,30
-7.3,69.9,28
19.1,76.9,70
-5.3,54.9,70
30.6,58.0,40
19.9,23.8,62
33.5,0.9,78
30.5,147.9,91
10.7,48.2,25
6.5,115.9,37
0.0,145.4,43
31.5,159.8,78
11.1,170.7,43
35.2,184.9,90
-7.4,66.1,48
38.2,8.5,25
30.3,46.8,45
24.0,1.9,32
11.3,108.0,26
10.6,9.0,24
14.9,6.1,100
2.3,8.5,68
10.7,65.4,65
30.6,134.6,38
38.1,97.7,46
29.5,96.2,76
31.3,42.7,31
29.9,53.5,36
-6.1,176.3,78
32.6,167.3,60
39.0,116.9,85
22.7,85.9,36
-0.6,161.0,85
15.1,179.8,89
30.6,174.9,65
-0.0,131.0,40
4.4,28.3,56
36.0,123.9,21
14.9,92.3,71
20.2,157.2,51
18.2,161.3,100
-8.1,196.9,95
-2.9,70.1,53
24.3,155.0,74
0.3,170.1,91
34.8,41.1,40
27.4,151.5,39
26.9,168.1,61
-3.1,66.4,43
38.6,129.3,72
13.0,107.3,42
11.5,42.3,100
36.0,190.7,33
-8.1,56.5,68
9.0,135.5,45
13.2,153.0,96
7.7,150.8,32
26.5,106.8,66
18.6,97.2,51
23.0,24.9,32
13.0,149.3,77
29.9,179.9,95
16.2,148.7,67
13.0,143.5,54
30.4,186.5,55
15.9,91.0,98
-2.6,150.3,48
16.1,154.6,49
1.9,180.5,54
39.2,198.3,91
29.3,97.3,70
29.8,37.1,37
10.3,134.0,60
-7.0,99.5,26
35.1,27.6,46
13.4,78.0,92
11.9,152.6,76
-7.4,74.1,64
14.2,6.5,91
29.3,67.5,71
23.2,32.4,76
-0.7,149.1,89
18.3,63.3,50
-0.3,196.0,62
14.6,108.9,87
32.0,18.0,99
34.1,163.8,24
22.8,77.0,46
2.5,174.9,79
37.4,61.0,80
-4.9,86.1,58
5.4,63.6,59
39.1,0.7,70
37.7,57.7,57
35.7,133.0,62
27.8,77.6,32
33.0,126.4,62
30.7,153.2,91
30.1,12.0,24
-0.8,193.4,74
-9.9,18.9,22
-0.1,156.3,45
20.6,200.0,45
12.3,51.2,21
2.4,168.9,33
26.9,155.6,93
19.4,165.6,95
28.3,18.4,82
10.0,165.2,21
-8.3,175.2,31
20.6,133.8,62
20.9,56.8,60
21.5,27.2,83
35.9,101.2,34
6.7,194.4,29
-8.4,49.2,84
7.5,124.5,34
32.2,99.3,60
-6.2,144.8,38
24.0,161.0,67
21.6,160.7,38
3.9,32.2,23
6.0,22.5,64
15.5,197.5,84
26.7,15.8,81
36.4,79.7,40
4.7,89.9,49
-8.9,41.9,52
-0.5,49.5,76
-6.8,38.1,80
23.7,138.3,78
24.1,39.1,62
36.0,62.0,87
6.5,58.6,30
33.2,166.4,32
28.2,130.3,29
31.7,144.6,100
23.1,16.0,29
17.6,178.6,38
2.2,136.4,27
35.8,167.5,95
24.0,37.1,99
23.5,128.2,80
1.6,41.3,94
32.3,82.5,21
4.9,145.6,64
4.0,56.6,85
28.8,144.0,76
20.4,61.8,35
31.3,53.6,40
13.7,124.7,90
29.3,173.6,41
36.6,123.8,48
36.5,122.9,21
29.0,167.9,29
24.0,146.4,27
19.5,154.1,71
21.5,164.1,42
36.7,63.7,64
30.7,44.3,83
5.8,199.0,21
11.2,172.1,22
28.1,71.4,53
25.0,91.7,33
36.7,196.7,74
23.0,170.3,53
7.0,107.0,51
6.1,19.8,90
-1.2,105.2,64
1.8,137.1,84
0.7,123.4,36
-8.3,177.3,59
6.6,134.4,37
5.5,141.1,84
-1.7,153.1,40
13.1,173.0,89
39.4,70.1,37
27.0,171.2,62
17.6,5.5,47
11.0,23.8,20
37.0,124.8,28
-4.3,140.5,69
1.7,174.7,33
32.3,130.7,47
-3.3,111.8,38
27.2,180.0,98
14.8,127.5,72
30.7,156.5,52
31.6,181.0,71
-3.4,113.2,95
-7.0,87.5,32
3.4,137.8,83
18.0,78.9,54
8.5,26.7,52
-8.2,186.9,88
26.2,175.2,89
12.3,191.4,43
28.3,103.3,62
32.2,130.2,42
24.0,1.6,27
25.2,178.5,27
0.7,121.3,99
22.8,136.5,20
19.2,158.0,100
15.8,50.2,76
27.1,39.4,44
-8.2,75.5,53
-5.1,55.3,83
27.0,26.3,74
29.0,143.2,63
8.7,182.0,21
-9.8,158.9,77
7.2,32.4,43
37.7,174.4,51
8.1,156.6,54
22.6,59.3,72
9.6,141.3,41
-7.5,21.3,96
-8.5,9.1,67
34.8,4.7,61
24.5,87.6,37
20.6,139.3,66
-7.0,34.5,64
4.3,101.4,41
7.9,155.1,36
18.6,32.4,79
14.9,140.2,78
15.8,180.9,47
17.6,122.4,22
13.4,100.1,81
9.8,144.6,58
-7.1,197.4,95
28.4,139.7,96
30.0,116.7,65
16.4,12.2,58
38.9,137.1,45
13.6,168.3,74
26.3,124.4,74
17.6,127.0,29
22.9,109.6,96
39.0,91.3,22
15.8,161.7,95
22.7,70.4,30
0.5,162.9,22
4.3,68.3,43
-5.3,9.2,83
14.7,50.0,77
33.7,117.8,24
35.1,167.1,68
-5.5,190.6,92
8.6,91.9,36
7.8,168.3,72
2.5,153.5,69
4.9,137.2,56
0.8,127.6,54
7.6,158.0,32
17.8,100.7,89
-5.5,3.2,21
-1.7,45.2,69
10.7,31.5,88
32.7,54.3,92
15.2,120.8,95
20.1,51.1,50
22.9,63.5,82
-1.9,134.4,89
32.5,26.6,46
8.4,7.6,59
-1.5,162.3,81
9.7,127.1,27
11.8,28.1,47
8.3,47.6,49
11.1,150.4,44
29.1,37.6,76
18.6,77.4,53
25.6,81.1,81
-7.7,29.9,99
8.7,112.1,63
9.5,114.6,68
-8.9,14.8,60
-6.3,106.6,70
19.2,22.4,30
39.4,199.0,92
33.3,35.2,55
-1.8,70.8,73
24.4,50.4,80
28.6,97.2,82
4.5,127.8,63
15.5,67.1,83
30.0,13.7,90
28.0,67.5,52
38.7,144.6,51
-9.0,121.6,58
21.3,186.7,22
16.7,125.9,69
38.7,25.5,23
1.9,181.7,49
28.5,87.8,26
30.9,194.7,70
34.9,83.0,98
7.6,113.7,41
14.0,88.9,44
7.8,36.2,35
9.9,27.6,81
-2.3,139.8,96
19.5,80.2,58
29.3,136.3,55
34.5,20.4,81
-3.0,99.6,47
4.0,68.5,87
-0.8,115.0,88
33.7,197.7,85
9.0,167.9,85
-0.8,169.6,83
8.3,0.6,31
39.5,2.0,49
9.4,67.6,62
24.9,11.2,36
28.4,178.5,29
10.0,130.0,64
-8.5,155.3,75
32.6,107.4,20
21.6,154.1,76
-7.1,168.1,58
-2.5,70.9,62
39.8,153.7,43
25.8,197.5,46
19.7,153.6,35
-2.2,187.7,45
37.3,170.8,64
6.8,83.2,24
36.2,67.2,59
19.0,145.1,21
-9.0,27.0,59
12.5,31.5,51
19.8,145.2,97
29.8,103.2,40
-0.3,83.0,24
8.0,89.1,46
20.3,102.6,47
28.1,77.6,29
33.7,117.1,53
33.7,16.8,81
0.6,162.3,40
22.2,10.3,29
23.6,26.4,30
23.5,72.3,52
33.9,157.6,70
-1.6,150.6,70
13.4,68.9,37
5.8,52.4,35
34.4,116.7,81
5.2,126.9,62
6.1,68.2,80
-9.5,86.8,32
23.4,69.2,51
-3.8,87.5,88
37.0,13.4,50
15.6,105.7,68
28.5,163.1,87
0.4,123.7,40
-1.3,149.6,71
-4.0,21.4,24
26.8,132.1,63
-2.0,28.3,79
14.5,115.5,43
-7.2,49.8,87
26.5,136.2,96
7.0,76.0,94
9.7,93.2,37
-7.9,95.8,80
0.0,103.8,51
26.4,92.7,66
30.2,165.6,50
20.2,65.4,86
31.7,72.9,99
-2.8,80.3,67
36.5,141.4,42
-8.0,54.1,93
15.8,65.7,52
38.1,73.7,97
23.0,23.9,77
13.1,134.9,73
1.0,83.6,53
15.8,117.6,31
7.8,153.7,49
12.1,58.9,87
18.7,99.7,73
-8.8,33.5,87
3.1,20.1,38
19.4,192.1,55
28.9,107.4,60
4.1,183.5,60
23.9,37.2,98
18.3,24.8,20
-7.0,57.1,50
18.9,143.9,74
10.4,38.9,49
26.0,53.9,66
6.7,195.5,98
4.7,12.2,35
22.8,116.0,61
25.3,7.1,88
10.5,153.0,67
-3.2,10.2,24
20.8,68.7,60
30.7,4.5,20
-0.2,55.0,31
35.7,100.2,94
23.5,147.5,23
27.6,152.6,70
19.3,137.4,76
10.0,99.9,24
6.6,43.9,49
9.1,1.2,63
-5.5,107.4,39
7.4,56.2,21
-8.6,118.5,66
-8.2,3.9,62
1.8,173.3,61
33.3,28.3,65
-0.7,112.4,47
0.3,155.1,75
15.2,62.7,44
-6.3,41.3,73
30.6,25.3,73
5.2,117.5,61
0.1,2.4,42
36.6,125.5,76
13.6,111.1,85
34.0,123.5,55
9.4,68.8,55
33.1,86.6,49
